"community","fun"
"Lt,Mp,Sc8,Sp",0.870401618919584
"Lt,Mp,Sc8,Td",0.852539489278605
"Lt,Mp,Sc8,Wa",0.847265283952536
"Lt,Mp,Sc8,Zb",0.865768675050495
"Lt,Mp,Sp,Td",0.825908896156098
"Lt,Mp,Sp,Wa",0.808280121339171
"Lt,Mp,Sp,Zb",0.833903212812041
"Lt,Mp,Td,Wa",0.7691882591047
"Lt,Mp,Td,Zb",0.8021418110562
"Lt,Mp,Wa,Zb",0.773229540008579
"Lt,Pk,Sc5,Sc8",0.87880379936934
"Lt,Pk,Sc5,Sp",0.862145868580842
"Lt,Pk,Sc5,Td",0.840831746835665
"Lt,Pk,Sc5,Wa",0.832284514791542
"Lt,Pk,Sc5,Zb",0.85334330667865
"Lt,Pk,Sc8,Sp",0.865535218267302
"Lt,Pk,Sc8,Td",0.845650485346591
"Lt,Pk,Sc8,Wa",0.837529464644816
"Lt,Pk,Sc8,Zb",0.857328722778464
"Lt,Pk,Sp,Td",0.824194977004837
"Lt,Pk,Sp,Wa",0.81075614703975
"Lt,Pk,Sp,Zb",0.834457840816486
"Lt,Pk,Td,Wa",0.769784555343991
"Lt,Pk,Td,Zb",0.80101710188279
"Lt,Pk,Wa,Zb",0.781858592795046
"Lt,Sc5,Sc8,Sp",0.90464080576343
"Lt,Sc5,Sc8,Td",0.893311017910547
"Lt,Sc5,Sc8,Wa",0.899031837190117
"Lt,Sc5,Sc8,Zb",0.909246846084674
"Lt,Sc5,Sp,Td",0.880742654631271
"Lt,Sc5,Sp,Wa",0.885325504047576
"Lt,Sc5,Sp,Zb",0.896778701335757
"Lt,Sc5,Td,Wa",0.869301703495349
"Lt,Sc5,Td,Zb",0.882794829053296
"Lt,Sc5,Wa,Zb",0.892876426222915
"Lt,Sc8,Sp,Td",0.881839831756288
"Lt,Sc8,Sp,Wa",0.885858208643381
"Lt,Sc8,Sp,Zb",0.896987763277435
"Lt,Sc8,Td,Wa",0.870391541928928
"Lt,Sc8,Td,Zb",0.883321095805995
"Lt,Sc8,Wa,Zb",0.89150680867921
"Lt,Sp,Td,Wa",0.850086603854163
"Lt,Sp,Td,Zb",0.86507946695195
"Lt,Sp,Wa,Zb",0.877359861822157
"Mp,Pk,Sc5,Sc8",0.827476120085685
"Mp,Pk,Sc5,Sp",0.777362727428894
"Mp,Pk,Sc5,Td",0.737563958157991
"Mp,Pk,Sc5,Wa",0.648206189662666
"Mp,Pk,Sc5,Zb",0.705767597002
"Mp,Pk,Sc8,Sp",0.798184796113037
"Mp,Pk,Sc8,Td",0.762655668427519
"Mp,Pk,Sc8,Wa",0.693826824102567
"Mp,Pk,Sc8,Zb",0.741993631651445
"Mp,Pk,Sp,Td",0.679795099685158
"Mp,Pk,Sp,Wa",0.540679525976472
"Mp,Pk,Sp,Zb",0.621365138138128
"Mp,Pk,Td,Wa",0.443420379608084
"Mp,Pk,Td,Zb",0.540254984435067
"Mp,Pk,Wa,Zb",0.279679236828189
"Mp,Sc5,Sc8,Sp",0.87495797976166
"Mp,Sc5,Sc8,Td",0.860437873712522
"Mp,Sc5,Sc8,Wa",0.857148901710031
"Mp,Sc5,Sc8,Zb",0.87365680389372
"Mp,Sc5,Sp,Td",0.832181116792796
"Mp,Sc5,Sp,Wa",0.811785852858765
"Mp,Sc5,Sp,Zb",0.83665821331733
"Mp,Sc5,Td,Wa",0.787526647413974
"Mp,Sc5,Td,Zb",0.815382243759613
"Mp,Sc5,Wa,Zb",0.776979694834659
"Mp,Sc8,Sp,Td",0.839960923593793
"Mp,Sc8,Sp,Wa",0.828100696572681
"Mp,Sc8,Sp,Zb",0.848494214885477
"Mp,Sc8,Td,Wa",0.807042392241999
"Mp,Sc8,Td,Zb",0.829383982751991
"Mp,Sc8,Wa,Zb",0.808423755269172
"Mp,Sp,Td,Wa",0.689599698596065
"Mp,Sp,Td,Zb",0.729202907667707
"Mp,Sp,Wa,Zb",0.685532262474954
"Pk,Sc5,Sc8,Sp",0.865614423298711
"Pk,Sc5,Sc8,Td",0.844694148087074
"Pk,Sc5,Sc8,Wa",0.829457869004462
"Pk,Sc5,Sc8,Zb",0.851689135825996
"Pk,Sc5,Sp,Td",0.821583210432187
"Pk,Sc5,Sp,Wa",0.797146568017345
"Pk,Sc5,Sp,Zb",0.824244939854564
"Pk,Sc5,Td,Wa",0.751605286508788
"Pk,Sc5,Td,Zb",0.786656219131045
"Pk,Sc5,Wa,Zb",0.731821214167916
"Pk,Sc8,Sp,Td",0.828181239214604
"Pk,Sc8,Sp,Wa",0.809435946644632
"Pk,Sc8,Sp,Zb",0.833234443548974
"Pk,Sc8,Td,Wa",0.768895709471434
"Pk,Sc8,Td,Zb",0.799278186139601
"Pk,Sc8,Wa,Zb",0.756149656634167
"Pk,Sp,Td,Wa",0.685897285900009
"Pk,Sp,Td,Zb",0.72493328417291
"Pk,Sp,Wa,Zb",0.691565197324149
"Sc5,Sc8,Sp,Td",0.886777310168708
"Sc5,Sc8,Sp,Wa",0.892442611926966
"Sc5,Sc8,Sp,Zb",0.90279563472561
"Sc5,Sc8,Td,Wa",0.878996056741609
"Sc5,Sc8,Td,Zb",0.890589230485948
"Sc5,Sc8,Wa,Zb",0.899217601145222
"Sc5,Sp,Td,Wa",0.855154587486806
"Sc5,Sp,Td,Zb",0.868294800264261
"Sc5,Sp,Wa,Zb",0.884264552458082
"Sc8,Sp,Td,Wa",0.860511140246187
"Sc8,Sp,Td,Zb",0.872966613124068
"Sc8,Sp,Wa,Zb",0.886353627648625
"Ap,Hop,Ku,Mp,Pk",0.429276697458001
"Ap,Hop,Ku,Mp,Sc5",0.73544552565874
"Ap,Hop,Ku,Mp,Sc8",0.760300668680649
"Ap,Hop,Ku,Mp,Sp",0.701880764972496
"Ap,Hop,Ku,Mp,Td",0.594235907028986
"Ap,Hop,Ku,Mp,Wa",0.416962840059615
"Ap,Hop,Ku,Pk,Sc5",0.73162427433222
"Ap,Hop,Ku,Pk,Sc8",0.755615540450219
"Ap,Hop,Ku,Pk,Sp",0.698905715545269
"Ap,Hop,Ku,Pk,Td",0.594822088047101
"Ap,Hop,Ku,Pk,Wa",0.42420212668777
"Ap,Hop,Ku,Pk,Zb",0.528533752185811
"Ap,Hop,Ku,Sc5,Sc8",0.855343521760167
"Ap,Hop,Ku,Sc5,Sp",0.831324409522295
"Ap,Hop,Ku,Sc5,Td",0.794400603879162
"Ap,Hop,Ku,Sc5,Wa",0.755867174510826
"Ap,Hop,Ku,Sc5,Zb",0.791323233715341
"Ap,Hop,Ku,Sc8,Sp",0.839604177048471
"Ap,Hop,Ku,Sc8,Td",0.809468233962177
"Ap,Hop,Ku,Sc8,Wa",0.782417852478831
"Ap,Hop,Ku,Sc8,Zb",0.811531486645352
"Ap,Hop,Ku,Sp,Td",0.770455711237989
"Ap,Hop,Ku,Sp,Wa",0.719349935550634
"Ap,Hop,Ku,Sp,Zb",0.761003894153499
"Ap,Hop,Ku,Td,Wa",0.601388725239173
"Ap,Hop,Ku,Td,Zb",0.669150568476575
"Ap,Hop,Ku,Wa,Zb",0.526021255235492
"Ap,Hop,Lt,Mp,Pk",0.690933728091988
"Ap,Hop,Lt,Mp,Sc5",0.82389680886635
"Ap,Hop,Lt,Mp,Sc8",0.832192817982995
"Ap,Hop,Lt,Mp,Sp",0.804794630807915
"Ap,Hop,Lt,Mp,Td",0.764455383459234
"Ap,Hop,Lt,Mp,Wa",0.717452045629461
"Ap,Hop,Lt,Pk,Sc5",0.818138053180851
"Ap,Hop,Lt,Pk,Sc8",0.826445010490007
"Ap,Hop,Lt,Pk,Sp",0.799294296483609
"Ap,Hop,Lt,Pk,Td",0.759348269312801
"Ap,Hop,Lt,Pk,Wa",0.712245758258358
"Ap,Hop,Lt,Pk,Zb",0.7532588076381
"Ap,Hop,Lt,Sc5,Sc8",0.88909435244377
"Ap,Hop,Lt,Sc5,Sp",0.874097308426614
"Ap,Hop,Lt,Sc5,Td",0.855539159826
"Ap,Hop,Lt,Sc5,Wa",0.847830145308165
"Ap,Hop,Lt,Sc5,Zb",0.865741737883369
"Ap,Hop,Lt,Sc8,Sp",0.877371491418615
"Ap,Hop,Lt,Sc8,Td",0.860763059417366
"Ap,Hop,Lt,Sc8,Wa",0.855760512107195
"Ap,Hop,Lt,Sc8,Zb",0.87176883970551
"Ap,Hop,Lt,Sp,Td",0.840476550916716
"Ap,Hop,Lt,Sp,Zb",0.848205168020208
"Ap,Hop,Lt,Td,Wa",0.786479035606024
"Ap,Hop,Lt,Wa,Zb",0.783343878060201
"Ap,Hop,Mp,Pk,Sc5",0.704997200358642
"Ap,Hop,Mp,Pk,Sc8",0.735029770688232
"Ap,Hop,Mp,Pk,Td",0.54016223744414
"Ap,Hop,Mp,Pk,Wa",0.322880637023062
"Ap,Hop,Mp,Sc5,Sc8",0.847487935597278
"Ap,Hop,Mp,Sc5,Sp",0.820276634943834
"Ap,Hop,Mp,Sc5,Td",0.776902707299443
"Ap,Hop,Mp,Sc5,Wa",0.727020627079569
"Ap,Hop,Mp,Sc8,Sp",0.830410919040351
"Ap,Hop,Mp,Sc8,Td",0.795649889098849
"Ap,Hop,Mp,Sc8,Wa",0.76080379327861
"Ap,Hop,Mp,Sp,Td",0.749904459052098
"Ap,Hop,Mp,Sp,Wa",0.684761691021188
"Ap,Hop,Mp,Td,Wa",0.538925059567187
"Ap,Hop,Pk,Sc5,Sc8",0.844602767112319
"Ap,Hop,Pk,Sc5,Sp",0.81863604095886
"Ap,Hop,Pk,Sc5,Td",0.777669636263225
"Ap,Hop,Pk,Sc5,Wa",0.73320033835952
"Ap,Hop,Pk,Sc5,Zb",0.772256316399078
"Ap,Hop,Pk,Sc8,Sp",0.827872592352264
"Ap,Hop,Pk,Sc8,Td",0.794639376911172
"Ap,Hop,Pk,Sc8,Wa",0.763056397033046
"Ap,Hop,Pk,Sc8,Zb",0.795024392371829
"Ap,Hop,Pk,Sp,Td",0.751629117591776
"Ap,Hop,Pk,Sp,Wa",0.692922026816467
"Ap,Hop,Pk,Td,Wa",0.558763217116311
"Ap,Hop,Pk,Td,Zb",0.634693123705718
"Ap,Hop,Pk,Wa,Zb",0.470268163767914
"Ap,Hop,Sc5,Sc8,Sp",0.881361116316996
"Ap,Hop,Sc5,Sc8,Td",0.864483259314993
"Ap,Hop,Sc5,Sc8,Wa",0.861822376010383
"Ap,Hop,Sc5,Sc8,Zb",0.877302828130918
"Ap,Hop,Sc5,Sp,Td",0.843564948041681
"Ap,Hop,Sc5,Sp,Wa",0.83312575159958
"Ap,Hop,Sc5,Sp,Zb",0.853186217275175
"Ap,Hop,Sc5,Td,Wa",0.788287140300919
"Ap,Hop,Sc5,Td,Zb",0.817019267210797
"Ap,Hop,Sc5,Wa,Zb",0.788093682578682
"Ap,Hop,Sc8,Sp,Td",0.848903834290429
"Ap,Hop,Sc8,Sp,Wa",0.841686939974644
"Ap,Hop,Sc8,Sp,Zb",0.859770924181402
"Ap,Hop,Sc8,Td,Wa",0.805372305109541
"Ap,Hop,Sc8,Td,Zb",0.830072202392709
"Ap,Hop,Sc8,Wa,Zb",0.811840803095109
"Ap,Hop,Sp,Td,Zb",0.786349857702187
"Ap,Hop,Sp,Wa,Zb",0.733504195295281
"Ap,Hop,Td,Wa,Zb",0.633683043678405
"Ap,Ku,Lt,Mp,Pk",0.672716880167317
"Ap,Ku,Lt,Mp,Sc5",0.813967165302228
"Ap,Ku,Lt,Mp,Sc8",0.823246405978528
"Ap,Ku,Lt,Mp,Sp",0.768289866387773
"Ap,Ku,Lt,Mp,Td",0.751133237809372
"Ap,Ku,Lt,Mp,Wa",0.697240096800913
"Ap,Ku,Lt,Mp,Zb",0.741890496287576
"Ap,Ku,Lt,Pk,Sc5",0.808329863482873
"Ap,Ku,Lt,Pk,Sc8",0.817586492914546
"Ap,Ku,Lt,Pk,Sp",0.815265516934651
"Ap,Ku,Lt,Pk,Td",0.746261666597056
"Ap,Ku,Lt,Pk,Wa",0.692508020325808
"Ap,Ku,Lt,Pk,Zb",0.736807023494665
"Ap,Ku,Lt,Sc5,Sc8",0.8828273996964
"Ap,Ku,Lt,Sc5,Td",0.847614210859855
"Ap,Ku,Lt,Sc5,Wa",0.837424762154929
"Ap,Ku,Lt,Sc5,Zb",0.856609967514907
"Ap,Ku,Lt,Sc8,Td",0.853443513991401
"Ap,Ku,Lt,Sc8,Wa",0.846462713717065
"Ap,Ku,Lt,Sc8,Zb",0.863501324982621
"Ap,Ku,Lt,Sp,Td",0.863248477353679
"Ap,Ku,Lt,Sp,Zb",0.867054236192434
"Ap,Ku,Lt,Td,Wa",0.772246728002885
"Ap,Ku,Lt,Td,Zb",0.802631694138654
"Ap,Ku,Lt,Wa,Zb",0.76516613125675
"Ap,Ku,Mp,Pk,Sc5",0.684199681788363
"Ap,Ku,Mp,Pk,Sc8",0.717949698007683
"Ap,Ku,Mp,Pk,Td",0.506177683360592
"Ap,Ku,Mp,Pk,Wa",0.261956259799274
"Ap,Ku,Mp,Pk,Zb",0.402881122769057
"Ap,Ku,Mp,Sc5,Sc8",0.837907514461548
"Ap,Ku,Mp,Sc5,Sp",0.808862178954219
"Ap,Ku,Mp,Sc5,Td",0.761936755341211
"Ap,Ku,Mp,Sc5,Wa",0.703744728647205
"Ap,Ku,Mp,Sc5,Zb",0.749623430611478
"Ap,Ku,Mp,Sc8,Sp",0.820314005116453
"Ap,Ku,Mp,Sc8,Td",0.782935176200514
"Ap,Ku,Mp,Sc8,Wa",0.741998061103619
"Ap,Ku,Mp,Sc8,Zb",0.778704727513547
"Ap,Ku,Mp,Sp,Td",0.733746244818615
"Ap,Ku,Mp,Sp,Wa",0.659174264742442
"Ap,Ku,Mp,Td,Wa",0.499784800198347
"Ap,Ku,Mp,Td,Zb",0.589778103750883
"Ap,Ku,Mp,Wa,Zb",0.379744235074248
"Ap,Ku,Pk,Sc5,Sc8",0.833840990041209
"Ap,Ku,Pk,Sc5,Sp",0.805248152980877
"Ap,Ku,Pk,Sc5,Td",0.759275211640651
"Ap,Ku,Pk,Sc5,Wa",0.702400360244935
"Ap,Ku,Pk,Sc5,Zb",0.747458880591095
"Ap,Ku,Pk,Sc8,Sp",0.816463866514599
"Ap,Ku,Pk,Sc8,Td",0.779641549664996
"Ap,Ku,Pk,Sc8,Wa",0.739230857329462
"Ap,Ku,Pk,Sc8,Zb",0.775508713993225
"Ap,Ku,Pk,Sp,Td",0.731662911069575
"Ap,Ku,Pk,Sp,Wa",0.658978059903312
"Ap,Ku,Pk,Td,Wa",0.505143254221288
"Ap,Ku,Pk,Wa,Zb",0.390598743966116
"Ap,Ku,Sc5,Sc8,Sp",0.875466706865871
"Ap,Ku,Sc5,Sc8,Td",0.858232728083556
"Ap,Ku,Sc5,Sc8,Wa",0.855103176733893
"Ap,Ku,Sc5,Sc8,Zb",0.870924503608795
"Ap,Ku,Sc5,Sp,Td",0.837172045336684
"Ap,Ku,Sc5,Sp,Wa",0.826511017571665
"Ap,Ku,Sc5,Sp,Zb",0.846813389233543
"Ap,Ku,Sc5,Td,Wa",0.781664545013202
"Ap,Ku,Sc5,Td,Zb",0.810523818955806
"Ap,Ku,Sc5,Wa,Zb",0.782662536470279
"Ap,Ku,Sc8,Sp,Td",0.842375340212268
"Ap,Ku,Sc8,Sp,Wa",0.834522193852833
"Ap,Ku,Sc8,Sp,Zb",0.853028585757782
"Ap,Ku,Sc8,Td,Wa",0.797774969230313
"Ap,Ku,Sc8,Td,Zb",0.822898313067917
"Ap,Ku,Sc8,Wa,Zb",0.804540149040211
"Ap,Ku,Sp,Td,Zb",0.7538761546469
"Ap,Ku,Sp,Wa,Zb",0.671677563421426
"Ap,Ku,Td,Wa,Zb",0.667585354611873
"Ap,Lt,Mp,Pk,Sc5",0.796192947943575
"Ap,Lt,Mp,Pk,Sc8",0.807514541346146
"Ap,Lt,Mp,Pk,Td",0.725144261915201
"Ap,Lt,Mp,Pk,Zb",0.708791963883356
"Ap,Lt,Mp,Sc5,Sc8",0.878170657244181
"Ap,Lt,Mp,Sc5,Sp",0.861237140804739
"Ap,Lt,Mp,Sc5,Td",0.839316985857307
"Ap,Lt,Mp,Sc5,Wa",0.825258120070658
"Ap,Lt,Mp,Sc5,Zb",0.846869866881947
"Ap,Lt,Mp,Sc8,Sp",0.865603641804006
"Ap,Lt,Mp,Sc8,Td",0.84638947399837
"Ap,Lt,Mp,Sc8,Wa",0.836685483507743
"Ap,Lt,Mp,Sc8,Zb",0.855567110578737
"Ap,Lt,Mp,Sp,Td",0.822731519413872
"Ap,Lt,Mp,Td,Wa",0.74964193011278
"Ap,Lt,Mp,Td,Zb",0.784847214443799
"Ap,Lt,Mp,Wa,Zb",0.734477033927617
"Ap,Lt,Pk,Sc5,Sc8",0.874897794408741
"Ap,Lt,Pk,Sc5,Sp",0.858439326762804
"Ap,Lt,Pk,Sc5,Td",0.837361786606713
"Ap,Lt,Pk,Sc5,Wa",0.825155450103074
"Ap,Lt,Pk,Sc5,Zb",0.845782875034458
"Ap,Lt,Pk,Sc8,Sp",0.862479923299257
"Ap,Lt,Pk,Sc8,Td",0.843772588698928
"Ap,Lt,Pk,Sc8,Wa",0.835062019285167
"Ap,Lt,Pk,Sc8,Zb",0.853369206483169
"Ap,Lt,Pk,Sp,Td",0.821148518547511
"Ap,Lt,Pk,Td,Wa",0.754553063760111
"Ap,Lt,Pk,Td,Zb",0.787471032293044
"Ap,Lt,Pk,Wa,Zb",0.744852696184374
"Ap,Lt,Sc5,Sc8,Sp",0.89949979415106
"Ap,Lt,Sc5,Sc8,Td",0.887437477315252
"Ap,Lt,Sc5,Sc8,Wa",0.890212100723825
"Ap,Lt,Sc5,Sc8,Zb",0.901291325422674
"Ap,Lt,Sc5,Sp,Td",0.87289883061471
"Ap,Lt,Sc5,Sp,Zb",0.885673792162117
"Ap,Lt,Sc5,Td,Wa",0.850525918478017
"Ap,Lt,Sc5,Td,Zb",0.867244999185447
"Ap,Lt,Sc5,Wa,Zb",0.866185800239448
"Ap,Lt,Sc8,Sp,Td",0.874466478329637
"Ap,Lt,Sc8,Sp,Zb",0.887062589927379
"Ap,Lt,Sc8,Td,Wa",0.85363236817151
"Ap,Lt,Sc8,Td,Zb",0.869682556776882
"Ap,Lt,Sc8,Wa,Zb",0.869326961543564
"Ap,Lt,Sp,Td,Zb",0.854991165146681
"Ap,Lt,Td,Wa,Zb",0.875763274919702
"Ap,Mp,Pk,Sc5,Sc8",0.826412165360829
"Ap,Mp,Pk,Sc5,Td",0.744020684371521
"Ap,Mp,Pk,Sc5,Wa",0.680227541247463
"Ap,Mp,Pk,Sc5,Zb",0.729686984981673
"Ap,Mp,Pk,Sc8,Td",0.766908293423192
"Ap,Mp,Pk,Sc8,Wa",0.721562689354062
"Ap,Mp,Pk,Sc8,Zb",0.761181288450086
"Ap,Mp,Pk,Td,Wa",0.453787741772724
"Ap,Mp,Pk,Td,Zb",0.552480317813128
"Ap,Mp,Pk,Wa,Zb",0.320813930158024
"Ap,Mp,Sc5,Sc8,Sp",0.86988626891506
"Ap,Mp,Sc5,Sc8,Td",0.850417541298283
"Ap,Mp,Sc5,Sc8,Wa",0.843832439824303
"Ap,Mp,Sc5,Sc8,Zb",0.861911583084571
"Ap,Mp,Sc5,Sp,Td",0.826151933936199
"Ap,Mp,Sc5,Sp,Wa",0.809260956437737
"Ap,Mp,Sc5,Td,Wa",0.752297289854801
"Ap,Mp,Sc5,Td,Zb",0.787698949363029
"Ap,Mp,Sc5,Wa,Zb",0.741670761093
"Ap,Mp,Sc8,Sp,Td",0.83372456801696
"Ap,Mp,Sc8,Sp,Wa",0.821995851130675
"Ap,Mp,Sc8,Td,Wa",0.777420580574396
"Ap,Mp,Sc8,Td,Zb",0.806856522952945
"Ap,Mp,Sc8,Wa,Zb",0.777530257257742
"Ap,Mp,Td,Wa,Zb",0.604957959087103
"Ap,Pk,Sc5,Sc8,Sp",0.864005664652295
"Ap,Pk,Sc5,Sc8,Td",0.84318595784806
"Ap,Pk,Sc5,Sc8,Wa",0.83231073669977
"Ap,Pk,Sc5,Sc8,Zb",0.852262776540042
"Ap,Pk,Sc5,Sp,Td",0.817077574905912
"Ap,Pk,Sc5,Sp,Wa",0.793730276867353
"Ap,Pk,Sc5,Td,Wa",0.729561477486565
"Ap,Pk,Sc5,Td,Zb",0.769594115909282
"Ap,Pk,Sc5,Wa,Zb",0.707003601665703
"Ap,Pk,Sc8,Sp,Td",0.823502757481886
"Ap,Pk,Sc8,Sp,Wa",0.803891594270811
"Ap,Pk,Sc8,Td,Wa",0.74989798133852
"Ap,Pk,Sc8,Td,Zb",0.785202804304978
"Ap,Pk,Sc8,Wa,Zb",0.735062710211092
"Ap,Pk,Td,Wa,Zb",0.596929678367699
"Ap,Sc5,Sc8,Sp,Td",0.877708458462463
"Ap,Sc5,Sc8,Sp,Wa",0.878590288547394
"Ap,Sc5,Sc8,Sp,Zb",0.89138650995274
"Ap,Sc5,Sc8,Td,Wa",0.857307636592856
"Ap,Sc5,Sc8,Td,Zb",0.873394267747824
"Ap,Sc5,Sc8,Wa,Zb",0.874802350466052
"Ap,Sc5,Sp,Td,Zb",0.857349495506019
"Ap,Sc5,Sp,Wa,Zb",0.852164833044451
"Ap,Sc8,Sp,Td,Zb",0.862169634979157
"Ap,Sc8,Sp,Wa,Zb",0.859854418613062
"Hop,Ku,Lt,Mp,Pk",0.669764807056255
"Hop,Ku,Lt,Mp,Sc5",0.8091490579747
"Hop,Ku,Lt,Mp,Sc8",0.819507434294492
"Hop,Ku,Lt,Mp,Sp",0.728511802987017
"Hop,Ku,Lt,Mp,Td",0.750772448782441
"Hop,Ku,Lt,Mp,Wa",0.690328340007825
"Hop,Ku,Lt,Mp,Zb",0.738563449064733
"Hop,Ku,Lt,Pk,Sc5",0.804363810435573
"Hop,Ku,Lt,Pk,Sc8",0.814466224852073
"Hop,Ku,Lt,Pk,Sp",0.763183313353903
"Hop,Ku,Lt,Pk,Td",0.747124316913885
"Hop,Ku,Lt,Pk,Wa",0.688385501274684
"Hop,Ku,Lt,Pk,Zb",0.735507705967417
"Hop,Ku,Lt,Sc5,Sc8",0.879810357974646
"Hop,Ku,Lt,Sc5,Td",0.845009991247937
"Hop,Ku,Lt,Sc5,Wa",0.831386361256318
"Hop,Ku,Lt,Sc5,Zb",0.852134089515151
"Hop,Ku,Lt,Sc8,Td",0.851140796745301
"Hop,Ku,Lt,Sc8,Wa",0.841709102297292
"Hop,Ku,Lt,Sc8,Zb",0.85977932422173
"Hop,Ku,Lt,Sp,Td",0.826279841257027
"Hop,Ku,Lt,Sp,Wa",0.794603857490896
"Hop,Ku,Lt,Sp,Zb",0.819778673886531
"Hop,Ku,Lt,Td,Wa",0.771326286695692
"Hop,Ku,Lt,Wa,Zb",0.760761688625272
"Hop,Ku,Mp,Pk,Sc5",0.685975774011578
"Hop,Ku,Mp,Pk,Sc8",0.71911560698165
"Hop,Ku,Mp,Pk,Sp",0.640323687854866
"Hop,Ku,Mp,Pk,Td",0.551625867730778
"Hop,Ku,Mp,Pk,Wa",0.320258986521731
"Hop,Ku,Mp,Pk,Zb",0.462359049052387
"Hop,Ku,Mp,Sc5,Sc8",0.83403663044548
"Hop,Ku,Mp,Sc5,Sp",0.801770229443913
"Hop,Ku,Mp,Sc5,Td",0.766182869877994
"Hop,Ku,Mp,Sc5,Wa",0.702555660876734
"Hop,Ku,Mp,Sc5,Zb",0.752860563386979
"Hop,Ku,Mp,Sc8,Sp",0.815122947065714
"Hop,Ku,Mp,Sc8,Td",0.785463233089502
"Hop,Ku,Mp,Sc8,Wa",0.741034095014446
"Hop,Ku,Mp,Sc8,Zb",0.78054863462611
"Hop,Ku,Mp,Sp,Td",0.735092428088357
"Hop,Ku,Mp,Sp,Wa",0.650058053323401
"Hop,Ku,Mp,Sp,Zb",0.710969764233866
"Hop,Ku,Mp,Td,Wa",0.549226101470013
"Hop,Ku,Mp,Td,Zb",0.635385022069134
"Hop,Ku,Mp,Wa,Zb",0.442860733530645
"Hop,Ku,Pk,Sc5,Sc8",0.830691381797228
"Hop,Ku,Pk,Sc5,Sp",0.799451370124669
"Hop,Ku,Pk,Sc5,Td",0.765166018922735
"Hop,Ku,Pk,Sc5,Wa",0.705279824009651
"Hop,Ku,Pk,Sc5,Zb",0.75354312620756
"Hop,Ku,Pk,Sc8,Sp",0.812131774543084
"Hop,Ku,Pk,Sc8,Td",0.783257149672264
"Hop,Ku,Pk,Sc8,Wa",0.740960689693574
"Hop,Ku,Pk,Sc8,Zb",0.779236458960953
"Hop,Ku,Pk,Sp,Td",0.735002100122288
"Hop,Ku,Pk,Sp,Wa",0.654744789599061
"Hop,Ku,Pk,Sp,Zb",0.713113850318295
"Hop,Ku,Pk,Td,Wa",0.560509523508301
"Hop,Ku,Pk,Wa,Zb",0.464074430973666
"Hop,Ku,Sc5,Sc8,Sp",0.871563952306151
"Hop,Ku,Sc5,Sc8,Td",0.855763505165569
"Hop,Ku,Sc5,Sc8,Wa",0.848974620274379
"Hop,Ku,Sc5,Sc8,Zb",0.866584223870313
"Hop,Ku,Sc5,Sp,Td",0.833423831646961
"Hop,Ku,Sc5,Sp,Wa",0.815836945353793
"Hop,Ku,Sc5,Sp,Zb",0.839676191088422
"Hop,Ku,Sc5,Td,Wa",0.782667502536976
"Hop,Ku,Sc5,Td,Zb",0.813184565429619
"Hop,Ku,Sc5,Wa,Zb",0.779203906187678
"Hop,Ku,Sc8,Sp,Td",0.839374483109952
"Hop,Ku,Sc8,Sp,Wa",0.826698005805139
"Hop,Ku,Sc8,Sp,Zb",0.847528218708162
"Hop,Ku,Sc8,Td,Wa",0.797894501994822
"Hop,Ku,Sc8,Td,Zb",0.824039355591504
"Hop,Ku,Sc8,Wa,Zb",0.801226437978843
"Hop,Ku,Sp,Td,Wa",0.717893057661389
"Hop,Ku,Sp,Td,Zb",0.762853769527667
"Hop,Ku,Sp,Wa,Zb",0.680809747617914
"Hop,Ku,Td,Wa,Zb",0.638246948332515
"Hop,Lt,Mp,Pk,Sc5",0.792304764738593
"Hop,Lt,Mp,Pk,Sc8",0.804467245294096
"Hop,Lt,Mp,Pk,Sp",0.770126123511693
"Hop,Lt,Mp,Pk,Td",0.72772207401584
"Hop,Lt,Mp,Pk,Zb",0.709731924930745
"Hop,Lt,Mp,Sc5,Sc8",0.875076778766437
"Hop,Lt,Mp,Sc5,Sp",0.857310190617432
"Hop,Lt,Mp,Sc5,Td",0.83692603000568
"Hop,Lt,Mp,Sc5,Wa",0.819213117398452
"Hop,Lt,Mp,Sc5,Zb",0.842580109318518
"Hop,Lt,Mp,Sc8,Sp",0.862390811152339
"Hop,Lt,Mp,Sc8,Td",0.844241069081496
"Hop,Lt,Mp,Sc8,Wa",0.83195306287854
"Hop,Lt,Mp,Sc8,Zb",0.851988681137705
"Hop,Lt,Mp,Sp,Td",0.819910057774031
"Hop,Lt,Mp,Sp,Wa",0.795046946959056
"Hop,Lt,Mp,Sp,Zb",0.822020966035596
"Hop,Lt,Mp,Td,Wa",0.750623900104531
"Hop,Lt,Mp,Wa,Zb",0.732492138609033
"Hop,Lt,Pk,Sc5,Sc8",0.871802950511258
"Hop,Lt,Pk,Sc5,Sp",0.854528594803497
"Hop,Lt,Pk,Sc5,Td",0.834883333203682
"Hop,Lt,Pk,Sc5,Wa",0.81901128656459
"Hop,Lt,Pk,Sc5,Zb",0.841381845190805
"Hop,Lt,Pk,Sc8,Sp",0.859276623083004
"Hop,Lt,Pk,Sc8,Td",0.841563407836911
"Hop,Lt,Pk,Sc8,Wa",0.830258331080465
"Hop,Lt,Pk,Sc8,Zb",0.849712667975003
"Hop,Lt,Pk,Sp,Td",0.818260335924987
"Hop,Lt,Pk,Sp,Wa",0.795653197812039
